station_id,num_bikes_available_mean,mechanical_available,ebike_available,num_docks_available_mean,num_docks_available_max,is_charging_station,status,is_installed,is_renting,is_returning,ttl,checkouts_hour_station,temperature,precipitation,wind_speed,weather_category,day_of_week,hour_of_day,month,checkouts_hour_station_lag1,checkouts_hour_station_lag24,lat,lon,address
373,26.083333333333332,15.333333333333334,10.75,2.9166666666666665,4,True,IN_SERVICE,1,1,1,0,6,12.0,0.0,9.4,clear,2,14,1,2.0,2.0,41.3750995,2.1613897,"AV. PARAL.LEL, 132"
510,1.25,0.0,1.25,15.25,16,True,IN_SERVICE,1,1,1,0,9,23.0,0.0,11.2,cloudy,2,18,9,6.0,8.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
112,9.833333333333334,8.166666666666666,1.6666666666666667,9.833333333333334,14,True,IN_SERVICE,1,1,1,0,9,13.0,0.0,5.4,clear,0,16,12,2.0,5.0,41.3776721,2.157233,"C/ FLORIDABLANCA, 49"
123,3.0833333333333335,0.0,3.0833333333333335,16.916666666666668,18,True,IN_SERVICE,1,1,1,0,3,29.0,0.0,16.6,cloudy,6,17,8,6.0,7.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
29,0.5,0.0833333333333333,0.4166666666666667,19.416666666666668,20,True,IN_SERVICE,1,1,1,0,3,17.0,0.0,16.6,clear,5,15,11,6.0,8.0,41.401061,2.169941,"C/ PROVENÇA, 388-390"
42,7.0,5.0,2.0,17.0,17,True,IN_SERVICE,1,1,1,0,0,7.0,0.0,6.0,clear,0,3,11,0.0,2.0,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168| AV.DIGONAL"
438,1.5,0.75,0.75,24.083333333333332,26,True,IN_SERVICE,1,1,1,0,10,18.0,0.0,9.4,cloudy,4,16,10,11.0,10.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
123,0.9166666666666666,0.0,0.9166666666666666,18.833333333333332,20,True,IN_SERVICE,1,1,1,1,6,12.0,0.0,1.8,clear,4,7,11,5.0,2.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
362,13.333333333333334,1.0833333333333333,12.25,14.916666666666666,18,True,IN_SERVICE,1,1,1,0,8,30.0,,20.5,clear,0,14,9,7.0,9.0,41.396994,2.1706323,"C/ BAILÉN, 100"
107,1.5,0.0,1.5,16.666666666666668,18,True,IN_SERVICE,1,1,1,0,3,28.0,0.0,18.4,clear,0,15,8,8.0,2.0,41.3982304,2.1531031,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA"
188,11.333333333333334,0.0,11.333333333333334,12.666666666666666,18,True,IN_SERVICE,1,1,1,0,10,21.0,0.1,11.2,rain,3,15,10,11.0,10.0,41.3756948,2.1358571,PG. SANT ANTONI /PL. SANTS
390,18.333333333333332,16.666666666666668,1.6666666666666667,3.8333333333333335,7,True,IN_SERVICE,1,1,1,0,3,11.0,0.0,3.6,cloudy,1,19,11,12.0,6.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
112,11.416666666666666,8.25,3.1666666666666665,7.333333333333333,10,True,IN_SERVICE,1,1,1,0,5,23.0,0.0,24.1,clear,2,16,10,2.0,8.0,41.3776721,2.157233,"C/ FLORIDABLANCA, 49"
510,8.25,5.583333333333333,2.6666666666666665,16.583333333333332,18,True,IN_SERVICE,1,1,1,0,4,11.0,0.0,0.0,cloudy,6,8,10,1.0,1.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
119,11.916666666666666,1.5,10.416666666666666,25.666666666666668,29,True,IN_SERVICE,1,1,1,0,3,8.0,0.0,7.6,clear,1,18,12,3.0,3.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
80,3.0833333333333335,0.3333333333333333,2.75,8.916666666666666,12,True,IN_SERVICE,1,1,1,0,12,16.0,0.0,7.0,clear,6,15,12,11.0,7.0,41.389668,2.1599078,"C/ ENRIC  GRANADOS, 35"
224,0.9166666666666666,0.0,0.9166666666666666,21.083333333333332,22,True,IN_SERVICE,1,1,1,0,3,13.0,0.0,9.4,clear,2,14,1,1.0,6.0,41.3999967,2.1644531,"C / GIRONA, 176"
26,3.4166666666666665,0.3333333333333333,3.0833333333333335,14.25,18,True,IN_SERVICE,1,1,1,0,2,17.0,0.0,37.1,clear,5,13,12,8.0,7.0,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
510,4.083333333333333,0.0,4.083333333333333,19.75,22,True,IN_SERVICE,1,1,1,0,11,25.0,,7.6,clear,4,19,8,7.0,11.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
24,16.333333333333332,11.5,4.833333333333333,20.666666666666668,22,True,IN_SERVICE,1,1,1,0,2,5.0,0.0,5.4,clear,5,5,12,2.0,0.0,41.4005784,2.1788855,"C/ MARINA, 199"
165,12.666666666666666,4.583333333333333,8.083333333333334,12.916666666666666,15,True,IN_SERVICE,1,1,1,0,5,11.0,0.0,3.6,cloudy,5,22,11,3.0,2.0,41.3992169,2.2041415,"C/ DEL DOCTOR TRUETA, 222"
84,13.166666666666666,11.0,2.1666666666666665,11.416666666666666,12,True,IN_SERVICE,1,1,1,0,4,10.0,0.0,0.0,clear,6,4,11,2.0,1.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
230,15.416666666666666,15.416666666666666,0.0,7.583333333333333,23,True,IN_SERVICE,1,1,1,0,0,5.0,0.0,3.6,clear,0,2,12,0.0,2.0,41.4059356,2.1517977,"C/ DE NIL FABRA, 16-20"
68,2.0,0.0,2.0,21.083333333333332,23,True,IN_SERVICE,1,1,1,0,12,22.0,0.0,7.6,clear,3,22,8,17.0,4.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
230,12.833333333333334,11.166666666666666,1.6666666666666667,10.5,22,True,IN_SERVICE,1,1,1,0,2,10.0,0.0,7.6,clear,5,3,10,2.0,5.0,41.4059356,2.1517977,"C/ DE NIL FABRA, 16-20"
414,12.25,10.833333333333334,1.4166666666666667,19.166666666666668,21,True,IN_SERVICE,1,1,1,0,7,17.0,0.0,0.0,clear,1,5,9,3.0,4.0,41.3937234,2.1764275,"C/ CASP, 67"
123,1.0,0.5,0.5,18.0,19,True,IN_SERVICE,1,1,1,0,6,9.0,0.0,3.6,clear,3,9,11,4.0,5.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
319,1.0,0.0,1.0,27.0,27,True,IN_SERVICE,1,1,1,0,0,12.0,0.0,11.2,cloudy,3,3,1,0.0,0.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
220,7.166666666666667,1.0,6.166666666666667,17.166666666666668,20,True,IN_SERVICE,1,1,1,0,13,21.0,0.0,9.4,cloudy,1,10,10,16.0,5.0,41.3960982,2.1513154,"C/ TUSET, 19"
106,2.0833333333333335,0.5833333333333334,1.5,14.833333333333334,17,True,IN_SERVICE,1,1,1,0,7,27.0,,5.4,clear,6,12,9,0.0,5.0,41.4055198,2.1622548," PL  JOANIC - C / BRUNIQUER, 59"
94,22.166666666666668,10.333333333333334,11.833333333333334,21.916666666666668,23,True,IN_SERVICE,1,1,1,0,5,21.0,0.0,9.4,cloudy,3,15,10,4.0,3.0,41.3757914,2.1499102,"GRAN  VIA DE LES CORTS CATALANES, 375-385"
371,0.7272727272727273,0.0,0.7272727272727273,28.727272727272727,29,True,IN_SERVICE,1,1,1,0,3,16.0,0.0,7.0,clear,6,15,12,5.0,5.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
319,5.0,0.0833333333333333,4.916666666666667,22.833333333333332,28,True,IN_SERVICE,1,1,1,0,5,17.0,0.0,1.8,clear,0,7,9,7.0,0.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
226,0.4166666666666667,0.0,0.4166666666666667,21.916666666666668,22,True,IN_SERVICE,1,1,1,0,3,16.0,2.1,3.6,rain,4,7,9,4.0,2.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
220,2.5,1.1666666666666667,1.3333333333333333,21.666666666666668,24,True,IN_SERVICE,1,1,1,0,6,13.0,0.0,7.0,cloudy,6,16,12,8.0,10.0,41.3960982,2.1513154,"C/ TUSET, 19"
118,7.0,6.916666666666667,0.0833333333333333,18.0,22,True,IN_SERVICE,1,1,1,0,8,12.0,0.0,3.6,cloudy,0,6,11,4.0,2.0,41.39212,2.1874966,"C/ PUJADES,  3"
188,5.75,2.6666666666666665,3.0833333333333335,19.25,22,True,IN_SERVICE,1,1,1,0,3,7.0,0.0,0.0,cloudy,5,22,1,4.0,2.0,41.3756948,2.1358571,PG. SANT ANTONI /PL. SANTS
226,1.5833333333333333,0.0,1.5833333333333333,23.833333333333332,25,True,IN_SERVICE,1,1,1,0,6,17.0,0.0,18.4,clear,4,9,10,4.0,4.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
61,2.8333333333333335,2.5,0.3333333333333333,16.166666666666668,17,True,IN_SERVICE,1,1,1,0,5,6.0,0.0,5.4,clear,4,19,12,3.0,7.0,41.39352,2.166797,"C/ ARAGÓ, 288"
29,5.0,1.0833333333333333,3.9166666666666665,15.25,19,True,IN_SERVICE,1,1,1,0,3,21.0,0.0,14.8,cloudy,4,19,8,5.0,6.0,41.401061,2.169941,"C/ PROVENÇA, 388-390"
149,9.833333333333334,7.583333333333333,2.25,14.25,16,True,IN_SERVICE,1,1,1,0,3,8.0,0.0,5.4,cloudy,3,19,1,5.0,4.0,41.3958685,2.192952,"C/ PUJADES, 57B"
443,1.1666666666666667,0.0,1.1666666666666667,27.416666666666668,28,True,IN_SERVICE,1,1,1,0,2,9.0,0.0,0.0,cloudy,0,5,12,1.0,1.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
359,11.583333333333334,10.0,1.5833333333333333,8.166666666666666,9,True,IN_SERVICE,1,1,1,0,5,22.0,0.0,3.6,clear,4,23,8,4.0,7.0,41.3900544,2.1775594,"C/ MÉNDEZ NÚÑEZ, 16"
319,0.9166666666666666,0.0,0.9166666666666666,25.666666666666668,26,True,IN_SERVICE,1,1,1,0,2,10.0,0.0,1.8,cloudy,5,3,12,14.0,5.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
68,2.9166666666666665,1.0,1.9166666666666667,16.833333333333332,18,True,IN_SERVICE,1,1,1,0,4,13.2,0.0,9.4,cloudy,4,4,10,5.0,2.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
229,3.9166666666666665,0.0,3.9166666666666665,23.166666666666668,26,True,IN_SERVICE,1,1,1,1,12,14.0,0.0,3.6,clear,4,21,10,11.0,11.0,41.4050968,2.1569161,"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)"
68,0.3333333333333333,0.1666666666666666,0.1666666666666666,22.25,23,True,IN_SERVICE,1,1,1,0,3,22.0,0.0,5.4,clear,0,22,9,5.0,3.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
220,2.1666666666666665,0.3333333333333333,1.8333333333333333,23.833333333333332,25,True,IN_SERVICE,1,1,1,1,4,11.0,0.0,1.8,clear,5,5,9,1.0,3.0,41.3960982,2.1513154,"C/ TUSET, 19"
84,11.583333333333334,1.4166666666666667,10.166666666666666,13.416666666666666,17,True,IN_SERVICE,1,1,1,0,4,13.0,0.0,5.4,cloudy,5,23,11,0.0,9.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
76,16.916666666666668,6.333333333333333,10.583333333333334,13.75,17,True,IN_SERVICE,1,1,1,0,9,14.0,0.0,11.2,cloudy,4,10,11,2.0,3.0,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
41,21.166666666666668,19.583333333333332,1.5833333333333333,0.5,1,True,IN_SERVICE,1,1,1,0,3,18.0,0.0,11.2,cloudy,5,3,9,3.0,1.0,41.379326,2.189906,PL. POETA BOSCÀ | C/ ATLÀNTIDA
370,17.833333333333332,16.083333333333332,1.75,11.666666666666666,14,True,IN_SERVICE,1,1,1,0,6,26.0,,13.0,cloudy,0,18,9,4.0,6.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
153,16.666666666666668,14.75,1.9166666666666667,6.333333333333333,18,True,IN_SERVICE,1,1,1,0,17,19.0,0.0,15.0,clear,1,12,11,7.0,5.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
319,1.75,0.0,1.75,24.5,27,True,IN_SERVICE,1,1,1,0,4,16.0,0.0,7.6,cloudy,5,9,11,5.0,5.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
226,5.916666666666667,0.8333333333333334,5.083333333333333,18.25,23,True,IN_SERVICE,1,1,1,0,14,8.0,0.0,3.6,cloudy,2,19,1,6.0,7.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
123,2.5,0.75,1.75,16.833333333333332,18,True,IN_SERVICE,1,1,1,0,7,22.0,0.0,18.4,cloudy,2,19,10,18.0,7.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
220,3.0,0.1666666666666666,2.8333333333333335,23.916666666666668,26,True,IN_SERVICE,1,1,1,0,5,15.0,0.0,7.6,clear,3,20,10,3.0,9.0,41.3960982,2.1513154,"C/ TUSET, 19"
359,15.75,9.833333333333334,5.916666666666667,7.166666666666667,13,True,IN_SERVICE,1,1,1,0,10,21.0,0.0,1.8,clear,2,9,10,11.0,8.0,41.3900544,2.1775594,"C/ MÉNDEZ NÚÑEZ, 16"
79,12.166666666666666,8.833333333333334,3.3333333333333335,8.833333333333334,10,True,IN_SERVICE,1,1,1,1,3,16.0,0.0,1.8,clear,2,9,11,10.0,4.0,41.385503,2.1634768,PL. UNIVERSITAT
390,14.75,9.916666666666666,4.833333333333333,10.166666666666666,13,True,IN_SERVICE,1,1,1,0,2,5.0,0.0,3.6,clear,0,9,12,4.0,4.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
153,16.333333333333332,10.0,6.333333333333333,6.666666666666667,7,True,IN_SERVICE,1,1,1,0,1,2.0,0.0,1.8,clear,1,4,12,0.0,1.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
149,15.083333333333334,14.333333333333334,0.75,8.5,10,True,IN_SERVICE,1,1,1,0,10,18.0,0.0,14.8,clear,3,13,1,7.0,4.0,41.3958685,2.192952,"C/ PUJADES, 57B"
107,0.8333333333333334,0.0833333333333333,0.75,16.0,17,True,IN_SERVICE,1,1,1,0,3,29.0,0.1,16.6,storm,1,13,8,12.0,5.0,41.3982304,2.1531031,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA"
118,7.75,5.333333333333333,2.4166666666666665,18.166666666666668,20,True,IN_SERVICE,1,1,1,0,4,18.0,0.9,5.4,storm,6,18,11,4.0,4.0,41.39212,2.1874966,"C/ PUJADES,  3"
443,1.0833333333333333,0.0,1.0833333333333333,28.333333333333332,29,True,IN_SERVICE,1,1,1,0,5,21.0,0.0,9.4,cloudy,5,16,10,13.0,3.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
438,16.5,3.0,13.5,8.5,9,True,IN_SERVICE,1,1,1,0,1,7.0,0.0,14.8,cloudy,4,0,1,2.0,4.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
165,17.083333333333332,9.0,8.083333333333334,9.25,15,True,IN_SERVICE,1,1,1,0,2,23.0,0.0,13.0,cloudy,1,10,10,7.0,4.0,41.3992169,2.2041415,"C/ DEL DOCTOR TRUETA, 222"
41,15.5,15.0,0.5,1.0,1,True,IN_SERVICE,1,1,1,0,0,12.0,0.0,11.2,cloudy,3,3,1,1.0,0.0,41.379326,2.189906,PL. POETA BOSCÀ | C/ ATLÀNTIDA
108,1.3333333333333333,0.25,1.0833333333333333,14.75,17,True,IN_SERVICE,1,1,1,0,6,14.0,0.0,9.4,clear,5,15,1,6.0,6.0,41.4022081,2.1649035,"C / INDÚSTRIA, 10"
107,1.8333333333333333,0.0,1.8333333333333333,15.166666666666666,16,True,IN_SERVICE,1,1,1,0,1,22.0,,5.4,clear,6,6,9,0.0,0.0,41.3982304,2.1531031,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA"
371,22.25,9.583333333333334,12.666666666666666,8.833333333333334,13,True,IN_SERVICE,1,1,1,0,0,24.0,0.0,5.4,clear,2,22,8,8.0,4.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
510,2.4545454545454546,0.0909090909090909,2.363636363636364,21.272727272727273,24,True,IN_SERVICE,1,1,1,0,5,3.0,0.0,1.8,clear,2,21,1,5.0,3.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
119,26.5,15.0,11.5,11.5,13,True,IN_SERVICE,1,1,1,0,0,24.0,0.0,1.8,cloudy,3,1,8,2.0,0.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
165,0.75,0.3333333333333333,0.4166666666666667,24.166666666666668,25,True,IN_SERVICE,1,1,1,0,4,17.0,0.2,5.4,rain,6,1,9,19.0,3.0,41.3992169,2.2041415,"C/ DEL DOCTOR TRUETA, 222"
83,15.416666666666666,8.25,7.166666666666667,5.583333333333333,12,True,IN_SERVICE,1,1,1,0,14,5.0,0.0,3.6,clear,5,7,12,5.0,9.0,41.3821658,2.1520645,"C/ CALABRIA, 158"
224,12.727272727272728,7.0,5.7272727272727275,12.181818181818182,13,True,IN_SERVICE,1,1,1,0,1,18.0,,7.6,clear,0,3,9,1.0,1.0,41.3999967,2.1644531,"C / GIRONA, 176"
359,14.166666666666666,13.0,1.1666666666666667,10.166666666666666,11,True,IN_SERVICE,1,1,1,0,1,21.0,0.0,7.6,clear,0,23,8,5.0,2.0,41.3900544,2.1775594,"C/ MÉNDEZ NÚÑEZ, 16"
414,13.166666666666666,2.25,10.916666666666666,18.75,23,True,IN_SERVICE,1,1,1,0,12,18.0,0.0,7.6,cloudy,4,17,10,24.0,5.0,41.3937234,2.1764275,"C/ CASP, 67"
72,13.416666666666666,2.9166666666666665,10.5,11.75,15,True,IN_SERVICE,1,1,1,0,6,23.0,0.9,14.8,storm,3,12,10,11.0,2.0,41.3927771,2.1586273,"C/ PROVENÇA, 215"
438,16.833333333333332,7.25,9.583333333333334,8.333333333333334,9,True,IN_SERVICE,1,1,1,0,4,10.0,0.0,13.0,clear,6,2,1,4.0,2.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
165,21.75,14.0,7.75,2.25,3,True,IN_SERVICE,1,1,1,0,1,9.0,0.0,1.8,cloudy,2,5,11,0.0,5.0,41.3992169,2.2041415,"C/ DEL DOCTOR TRUETA, 222"
153,21.583333333333332,19.25,2.3333333333333335,1.1666666666666667,4,True,IN_SERVICE,1,1,1,0,4,21.0,0.1,11.2,rain,3,15,10,6.0,18.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
148,22.75,6.583333333333333,16.166666666666668,2.25,3,True,IN_SERVICE,1,1,1,0,2,14.0,0.0,5.4,cloudy,4,23,10,4.0,2.0,41.3783467,2.1633139,"RONDA SANT PAU, 79"
220,3.25,0.5,2.75,22.416666666666668,25,True,IN_SERVICE,1,1,1,0,3,12.0,0.0,5.4,clear,6,14,12,6.0,4.0,41.3960982,2.1513154,"C/ TUSET, 19"
364,14.363636363636363,13.0,1.3636363636363635,16.272727272727273,23,True,IN_SERVICE,1,1,1,0,18,13.0,0.0,7.6,clear,3,23,11,17.0,11.0,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
510,1.9166666666666667,0.3333333333333333,1.5833333333333333,21.083333333333332,23,True,IN_SERVICE,1,1,1,0,1,26.0,0.0,11.2,cloudy,1,13,9,12.0,7.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
364,3.5833333333333335,0.8333333333333334,2.75,27.333333333333332,28,True,IN_SERVICE,1,1,1,0,1,5.0,0.0,3.6,clear,5,7,12,0.0,3.0,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
61,4.7272727272727275,2.0,2.727272727272727,13.272727272727272,14,True,IN_SERVICE,1,1,1,0,1,14.0,0.0,7.6,clear,2,3,9,1.0,1.0,41.39352,2.166797,"C/ ARAGÓ, 288"
222,1.8333333333333333,0.0,1.8333333333333333,21.166666666666668,22,True,IN_SERVICE,1,1,1,0,5,14.8,0.0,8.6,cloudy,4,0,10,6.0,7.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
395,9.75,4.25,5.5,21.083333333333332,25,True,IN_SERVICE,1,1,1,0,3,5.0,0.0,0.0,clear,5,7,1,3.0,12.0,41.3860607,2.1702467,"PL. CATALUNYA, 22"
370,1.25,0.3333333333333333,0.9166666666666666,28.5,30,True,IN_SERVICE,1,1,1,0,6,22.0,0.0,16.6,clear,6,11,9,13.0,7.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
443,3.75,2.0833333333333335,1.6666666666666667,28.25,30,True,IN_SERVICE,1,1,1,0,3,17.0,0.0,3.6,clear,2,5,9,2.0,1.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
68,0.9166666666666666,0.0,0.9166666666666666,24.0,24,True,IN_SERVICE,1,1,1,0,1,24.0,0.0,5.4,clear,3,1,8,2.0,,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
24,10.25,9.583333333333334,0.6666666666666666,27.75,30,True,IN_SERVICE,1,1,1,0,6,26.0,0.0,3.6,clear,1,9,8,3.0,5.0,41.4005784,2.1788855,"C/ MARINA, 199"
153,16.25,15.916666666666666,0.3333333333333333,5.75,7,True,IN_SERVICE,1,1,1,1,3,21.0,0.0,5.4,clear,4,4,8,3.0,3.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
370,4.25,1.0,3.25,25.583333333333332,27,True,IN_SERVICE,1,1,1,0,4,12.0,0.0,7.6,clear,5,20,1,1.0,7.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
118,20.083333333333332,17.166666666666668,2.9166666666666665,2.8333333333333335,9,True,IN_SERVICE,1,1,1,0,13,27.0,0.0,9.4,clear,2,19,8,6.0,5.0,41.39212,2.1874966,"C/ PUJADES,  3"
226,6.416666666666667,0.9166666666666666,5.5,17.916666666666668,19,True,IN_SERVICE,1,1,1,0,2,16.0,0.0,1.8,cloudy,1,2,9,11.0,1.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
438,4.166666666666667,2.4166666666666665,1.75,21.166666666666668,24,True,IN_SERVICE,1,1,1,0,10,16.0,0.0,3.6,clear,3,17,12,9.0,8.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
83,12.0,4.75,7.25,7.666666666666667,9,True,IN_SERVICE,1,1,1,1,10,5.0,0.0,3.6,clear,1,23,12,6.0,1.0,41.3821658,2.1520645,"C/ CALABRIA, 158"
26,0.75,0.0,0.75,13.333333333333334,15,True,IN_SERVICE,1,1,1,0,1,12.0,0.0,7.6,clear,3,11,12,3.0,4.0,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
226,6.583333333333333,0.6666666666666666,5.916666666666667,14.666666666666666,19,True,IN_SERVICE,1,1,1,0,14,11.0,0.0,11.2,clear,3,17,1,7.0,6.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
107,2.4166666666666665,1.6666666666666667,0.75,12.583333333333334,14,True,IN_SERVICE,1,1,1,0,2,7.0,0.0,14.8,clear,2,5,1,1.0,1.0,41.3982304,2.1531031,"TRAV. DE GRÀCIA, 92 / VIA AUGUSTA"
89,4.0,0.0,4.0,20.0,21,True,IN_SERVICE,1,1,1,0,2,19.0,0.0,5.4,cloudy,0,21,9,5.0,2.0,41.3871904,2.149131,"C/ ROSSELLÓ,  101"
24,11.333333333333334,6.833333333333333,4.5,22.0,24,True,IN_SERVICE,1,1,1,0,7,6.0,0.0,5.4,clear,3,22,11,8.0,2.0,41.4005784,2.1788855,"C/ MARINA, 199"
72,6.25,5.0,1.25,19.166666666666668,20,True,IN_SERVICE,1,1,1,0,4,13.2,0.0,9.4,cloudy,4,4,10,2.0,3.0,41.3927771,2.1586273,"C/ PROVENÇA, 215"
438,18.416666666666668,7.75,10.666666666666666,8.583333333333334,9,True,IN_SERVICE,1,1,1,0,1,5.0,0.0,5.4,clear,5,5,12,3.0,4.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
89,4.333333333333333,3.6666666666666665,0.6666666666666666,19.666666666666668,21,True,IN_SERVICE,1,1,1,0,4,29.0,0.0,16.6,cloudy,2,12,8,3.0,4.0,41.3871904,2.149131,"C/ ROSSELLÓ,  101"
84,18.333333333333332,16.0,2.3333333333333335,8.666666666666666,9,True,IN_SERVICE,1,1,1,0,0,8.0,0.1,5.4,storm,4,5,1,1.0,1.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
76,1.3333333333333333,0.0,1.3333333333333333,28.5,29,True,IN_SERVICE,1,1,1,0,4,24.0,0.0,7.6,clear,1,22,8,10.0,9.0,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
390,8.666666666666666,5.5,3.1666666666666665,13.166666666666666,16,True,IN_SERVICE,1,1,1,0,5,34.0,0.0,20.5,clear,4,12,8,8.0,6.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
42,0.5,0.3333333333333333,0.1666666666666666,19.666666666666668,20,True,IN_SERVICE,1,1,1,0,2,19.0,0.0,7.6,cloudy,2,0,10,2.0,0.0,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168| AV.DIGONAL"
319,1.25,0.0,1.25,25.916666666666668,27,True,IN_SERVICE,1,1,1,0,4,31.0,0.0,9.4,cloudy,3,12,8,4.0,5.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
84,9.666666666666666,6.333333333333333,3.3333333333333335,13.833333333333334,15,True,IN_SERVICE,1,1,1,0,6,26.0,,9.4,clear,6,18,9,4.0,14.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
319,4.916666666666667,0.0,4.916666666666667,21.0,24,True,IN_SERVICE,1,1,1,0,9,17.0,0.0,3.6,clear,2,15,11,5.0,4.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
83,3.6666666666666665,0.6666666666666666,3.0,15.0,17,True,IN_SERVICE,1,1,1,0,10,14.0,0.0,9.4,clear,5,18,11,6.0,10.0,41.3821658,2.1520645,"C/ CALABRIA, 158"
119,19.5,11.583333333333334,7.916666666666667,17.5,18,True,IN_SERVICE,1,1,1,0,1,17.0,0.0,7.6,clear,6,23,9,20.0,0.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
65,0.3333333333333333,0.1666666666666666,0.1666666666666666,17.666666666666668,18,True,IN_SERVICE,1,1,1,1,3,27.0,0.0,3.6,cloudy,1,21,8,4.0,10.0,41.387696,2.1696543,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)"
42,13.166666666666666,9.166666666666666,4.0,8.583333333333334,17,True,IN_SERVICE,1,1,1,0,13,17.0,0.0,3.6,cloudy,4,17,11,17.0,5.0,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168| AV.DIGONAL"
510,18.25,0.0,18.25,1.6666666666666667,3,True,IN_SERVICE,1,1,1,0,5,24.0,0.0,3.6,clear,6,20,8,3.0,8.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
362,5.333333333333333,4.0,1.3333333333333333,26.0,26,True,IN_SERVICE,1,1,1,0,3,19.0,0.0,7.6,cloudy,3,23,9,6.0,3.0,41.396994,2.1706323,"C/ BAILÉN, 100"
108,2.769230769230769,0.0,2.769230769230769,17.153846153846153,18,True,IN_SERVICE,1,1,1,0,4,24.0,0.0,1.8,clear,5,8,9,3.0,1.0,41.4022081,2.1649035,"C / INDÚSTRIA, 10"
370,23.75,22.0,1.75,5.416666666666667,6,True,IN_SERVICE,1,1,1,1,2,17.0,0.0,3.6,clear,2,3,10,1.0,0.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
